SeniorCitizen,tenure,MonthlyCharges,TotalCharges,TenureGroup,AvgCharges,HighValue,HasSupport,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
-0.44062462889205983,-1.143252329511499,0.28920952730812055,-0.8845439877507758,0-1yr,-0.1719715951568275,1.0539938139809355,-0.33353051367198155,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.44062462889205983,-1.143252329511499,1.1694976856413466,-0.8480964258768104,0-1yr,0.12349136402350237,1.0539938139809355,-0.33353051367198155,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
2.2695054575466576,-1.143252329511499,-0.1871817113192723,-0.8976389201605838,0-1yr,-0.2781259517485628,-0.9487721718432096,-0.33353051367198155,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
-0.44062462889205983,-1.143252329511499,0.07690473618069572,-0.881800287626816,0-1yr,-0.14972972996617817,-0.9487721718432096,-0.33353051367198155,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True
-0.44062462889205983,-1.143252329511499,0.30992218985713793,-0.8853546264237638,0-1yr,-0.17854305532679213,1.0539938139809355,-0.33353051367198155,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.44062462889205983,-1.143252329511499,-0.5859004653878511,-0.915410614145323,0-1yr,-0.4221925785516321,-0.9487721718432096,-0.33353051367198155,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.44062462889205983,-1.143252329511499,0.9813576674877752,-0.8664916880715405,0-1yr,-0.025630232141078124,1.0539938139809355,-0.33353051367198155,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
2.2695054575466576,-1.143252329511499,-1.2987612681165224,-0.945279531403885,0-1yr,-0.6643256109680189,-0.9487721718432096,-0.33353051367198155,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.44062462889205983,-1.143252329511499,1.017604826948555,-0.8644650913890704,0-1yr,-0.009201581716166671,1.0539938139809355,-0.33353051367198155,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
-0.44062462889205983,-1.143252329511499,0.4738974350368565,-0.8533967556617327,0-1yr,0.0805241244506572,1.0539938139809355,-0.33353051367198155,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2.2695054575466576,-1.143252329511499,0.1528511655270918,-0.912417486737367,0-1yr,-0.3979287256163784,-0.9487721718432096,-0.33353051367198155,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-0.44062462889205983,-1.143252329511499,-1.4748188997831677,-0.9412263380389444,0-1yr,-0.631468310118196,-0.9487721718432096,-0.33353051367198155,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
-0.44062462889205983,-1.143252329511499,-1.4506541268093145,-0.947586733780851,0-1yr,-0.6830289976056103,-0.9487721718432096,-0.33353051367198155,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
-0.44062462889205983,-1.143252329511499,0.6119818520303038,-0.8684871063435113,0-1yr,-0.04180613409791393,1.0539938139809355,-0.33353051367198155,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.44062462889205983,-1.143252329511499,-1.4402977955348057,-0.9484285508643387,0-1yr,-0.6898532062436505,-0.9487721718432096,-0.33353051367198155,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
2.2695054575466576,-1.143252329511499,0.29956585858262946,-0.8826109262998042,0-1yr,-0.1563011901361428,1.0539938139809355,-0.33353051367198155,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.44062462889205983,-1.143252329511499,-1.4368456851099696,-0.9506733964203058,0-1yr,-0.7080510959450907,-0.9487721718432096,-0.33353051367198155,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
-0.44062462889205983,-1.143252329511499,0.6033515759682133,-0.8808649353118297,0-1yr,-0.14214727592391138,1.0539938139809355,-0.33353051367198155,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.44062462889205983,-1.143252329511499,-1.4575583476589868,-0.9468696303393616,0-1yr,-0.6772157828398725,-0.9487721718432096,-0.33353051367198155,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
2.2695054575466576,-1.143252329511499,-0.5876265206002691,-0.9182790279112809,0-1yr,-0.44544543761458366,-0.9487721718432096,-0.33353051367198155,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2.2695054575466576,-1.143252329511499,0.28920952730812055,-0.884668701392774,0-1yr,-0.1729825890291297,1.0539938139809355,-0.33353051367198155,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.44062462889205983,-1.143252329511499,0.6430508458538291,-0.8742239338754272,0-1yr,-0.08831185222381696,1.0539938139809355,-0.33353051367198155,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-0.44062462889205983,-1.143252329511499,-0.35978723256108136,-0.9051529170909735,0-1yr,-0.33903833255477284,-0.9487721718432096,-0.33353051367198155,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.44062462889205983,-1.143252329511499,-1.4713667893583313,-0.9424734744589262,0-1yr,-0.6415782488412184,-0.9487721718432096,-0.33353051367198155,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
-0.44062462889205983,-1.143252329511499,1.1453329126674938,-0.848595280444803,0-1yr,0.11944738853429364,1.0539938139809355,-0.33353051367198155,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
-0.44062462889205983,-1.143252329511499,0.5015143184355458,-0.870077205278988,0-1yr,-0.054696305969767524,1.0539938139809355,-0.33353051367198155,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.44062462889205983,-1.143252329511499,-1.447202016384478,-0.9503616123153104,0-1yr,-0.7055236112643353,-0.9487721718432096,-0.33353051367198155,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
2.2695054575466576,-1.143252329511499,-1.4765449549955858,-0.9481791235803423,0-1yr,-0.687831218499046,-0.9487721718432096,-0.33353051367198155,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
-0.44062462889205983,-1.143252329511499,-0.5807222997505969,-0.9099543923079031,0-1yr,-0.37796159663840906,-0.9487721718432096,-0.33353051367198155,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2.2695054575466576,-1.143252329511499,0.2633186991218492,-0.8892831061467062,0-1yr,-0.21038936230431265,-0.9487721718432096,-0.33353051367198155,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.44062462889205983,-1.143252329511499,-1.4385717403223877,-0.9514840350932938,0-1yr,-0.7146225561150554,-0.9487721718432096,-0.33353051367198155,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
-0.44062462889205983,-1.143252329511499,0.6309684593669026,-0.8812390762378243,0-1yr,-0.14518025754081804,1.0539938139809355,-0.33353051367198155,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
-0.44062462889205983,-1.143252329511499,-1.2815007159923415,-0.9327146319725692,0-1yr,-0.5624679783335681,-0.9487721718432096,-0.33353051367198155,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
-0.44062462889205983,-1.143252329511499,-1.4351196298975517,-0.9446247847833944,0-1yr,-0.6590178931384322,-0.9487721718432096,-0.33353051367198155,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
-0.44062462889205983,-1.143252329511499,0.8294648087949831,-0.8682065006490154,0-1yr,-0.0395313978852339,1.0539938139809355,-0.33353051367198155,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
-0.44062462889205983,-1.143252329511499,-0.238963367691815,-0.9073042274154419,0-1yr,-0.3564779768519865,-0.9487721718432096,-0.33353051367198155,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
-0.44062462889205983,-1.143252329511499,1.015878771736137,-0.850653055537773,0-1yr,0.10276598964130652,1.0539938139809355,-0.33353051367198155,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
-0.44062462889205983,-1.143252329511499,-1.4523801820217326,-0.9503616123153104,0-1yr,-0.7055236112643353,-0.9487721718432096,-0.33353051367198155,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
-0.44062462889205983,-1.143252329511499,-0.5997089070871958,-0.9211474416772389,0-1yr,-0.46869829667753526,-0.9487721718432096,-0.33353051367198155,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
-0.44062462889205983,-1.143252329511499,-0.18200354568201785,-0.9005696907475408,0-1yr,-0.30188430774766545,-0.9487721718432096,-0.33353051367198155,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.44062462889205983,-1.143252329511499,-0.26140208545325017,-0.9002267282320459,0-1yr,-0.2991040745988343,-0.9487721718432096,-0.33353051367198155,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.44062462889205983,-1.143252329511499,0.30301796900746547,-0.8797736909443458,0-1yr,-0.13330107954126671,1.0539938139809355,-0.33353051367198155,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
-0.44062462889205983,-1.143252329511499,0.290935582520539,-0.879617798891848,0-1yr,-0.1320373372008889,1.0539938139809355,-0.33353051367198155,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.44062462889205983,-1.143252329511499,-1.4523801820217326,-0.935583045738527,0-1yr,-0.5857208373965197,-0.9487721718432096,-0.33353051367198155,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
-0.44062462889205983,-1.143252329511499,-0.5565575267767435,-0.9055270580169681,0-1yr,-0.34207131417167963,-0.9487721718432096,-0.33353051367198155,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.44062462889205983,-1.143252329511499,0.44628055163816716,-0.879617798891848,0-1yr,-0.1320373372008889,1.0539938139809355,-0.33353051367198155,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.44062462889205983,-1.143252329511499,0.6413247906414111,-0.8540826806927226,0-1yr,0.07496365815299486,1.0539938139809355,-0.33353051367198155,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.44062462889205983,-1.143252329511499,1.11253786363155,-0.8505283418957748,0-1yr,0.10377698351360892,1.0539938139809355,-0.33353051367198155,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
-0.44062462889205983,-1.143252329511499,0.3012919137950475,-0.8836398138462891,0-1yr,-0.16464188958263626,1.0539938139809355,-0.33353051367198155,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.44062462889205983,-1.143252329511499,-1.4661886237210773,-0.9517022839667907,0-1yr,-0.7163917953915844,-0.9487721718432096,-0.33353051367198155,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
-0.44062462889205983,-1.143252329511499,-0.5513793611394893,-0.918684347247775,0-1yr,-0.44873116769956595,-0.9487721718432096,-0.33353051367198155,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
-0.44062462889205983,-1.143252329511499,-1.4661886237210773,-0.9541965568067541,0-1yr,-0.7366116728376291,-0.9487721718432096,-0.33353051367198155,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
-0.44062462889205983,-1.143252329511499,-0.5720920236885064,-0.9208980143932425,0-1yr,-0.4666763089329308,-0.9487721718432096,-0.33353051367198155,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.44062462889205983,-1.143252329511499,0.5878170790564504,-0.881800287626816,0-1yr,-0.14972972996617817,1.0539938139809355,-0.33353051367198155,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-0.44062462889205983,-1.143252329511499,0.4480066068505852,-0.8767493851258902,0-1yr,-0.10878447813793737,1.0539938139809355,-0.33353051367198155,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.44062462889205983,-1.143252329511499,-1.4627365132962409,-0.94902094066383,0-1yr,-0.6946554271370861,-0.9487721718432096,-0.33353051367198155,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
2.2695054575466576,-1.143252329511499,1.100455477144623,-0.8648392323150649,0-1yr,-0.012234563333073437,1.0539938139809355,-0.33353051367198155,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
-0.44062462889205983,-1.143252329511499,0.2426060365728323,-0.8792124795553541,0-1yr,-0.12875160711590658,-0.9487721718432096,-0.33353051367198155,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
-0.44062462889205983,-1.143252329511499,0.006136472471553871,-0.9008502964420366,0-1yr,-0.30415904396034554,-0.9487721718432096,-0.33353051367198155,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
-0.44062462889205983,-1.143252329511499,-1.4264893538354613,-0.9472437712653561,0-1yr,-0.6802487644567793,-0.9487721718432096,-0.33353051367198155,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
-0.44062462889205983,-1.143252329511499,0.27022291997152165,-0.8799295829968434,0-1yr,-0.13456482188164456,-0.9487721718432096,-0.33353051367198155,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.44062462889205983,-1.143252329511499,0.7621486555106775,-0.8877865424427283,0-1yr,-0.19825743583668567,1.0539938139809355,-0.33353051367198155,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
-0.44062462889205983,-1.143252329511499,0.3340869628309913,-0.8867264764857438,0-1yr,-0.1896639879221167,1.0539938139809355,-0.33353051367198155,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.44062462889205983,-1.143252329511499,-0.0266585765643897,-0.8928374449436541,0-1yr,-0.2392026876649265,-0.9487721718432096,-0.33353051367198155,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
-0.44062462889205983,-1.143252329511499,-1.4489280715968964,-0.9458719212033762,0-1yr,-0.6691278318614545,-0.9487721718432096,-0.33353051367198155,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
-0.44062462889205983,-1.143252329511499,-0.5772701893257607,-0.9251070998106807,0-1yr,-0.5007973521231314,-0.9487721718432096,-0.33353051367198155,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.44062462889205983,-1.143252329511499,-0.26312814066566814,-0.8983872020125728,0-1yr,-0.2841919149823763,-0.9487721718432096,-0.33353051367198155,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
-0.44062462889205983,-1.143252329511499,0.4980622080107099,-0.8711060928254729,0-1yr,-0.06303700541626096,1.0539938139809355,-0.33353051367198155,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False
-0.44062462889205983,-1.143252329511499,-0.927659397446633,-0.928505546555131,0-1yr,-0.5283469351433674,-0.9487721718432096,-0.33353051367198155,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
-0.44062462889205983,-1.143252329511499,-0.43918577233231343,-0.9150364732193286,0-1yr,-0.4191595969347255,-0.9487721718432096,-0.33353051367198155,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
-0.44062462889205983,-1.143252329511499,0.2874834720957026,-0.8815820387533193,0-1yr,-0.14796049068964925,1.0539938139809355,-0.33353051367198155,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.44062462889205983,-1.143252329511499,-0.36496539819833557,-0.9110144582648876,0-1yr,-0.3865550445529782,-0.9487721718432096,-0.33353051367198155,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
-0.44062462889205983,-1.143252329511499,0.3012919137950475,-0.8908108482611838,0-1yr,-0.22277403724001515,1.0539938139809355,-0.33353051367198155,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2.2695054575466576,-1.143252329511499,0.4221157786643138,-0.8840139547722836,0-1yr,-0.16767487119954302,1.0539938139809355,-0.33353051367198155,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
-0.44062462889205983,-1.143252329511499,-1.4541062372341504,-0.9391997413564741,0-1yr,-0.6150396596932847,-0.9487721718432096,-0.33353051367198155,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
-0.44062462889205983,-1.143252329511499,-1.4247632986230432,-0.9465266678238666,0-1yr,-0.6744355496910414,-0.9487721718432096,-0.33353051367198155,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
-0.44062462889205983,-1.143252329511499,0.4980622080107099,-0.8767182067153906,0-1yr,-0.10853172966986183,1.0539938139809355,-0.33353051367198155,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-0.44062462889205983,-1.143252329511499,-1.4920794519073486,-0.9382332106309882,0-1yr,-0.6072044571829422,-0.9487721718432096,-0.33353051367198155,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
-0.44062462889205983,-1.143252329511499,-1.4489280715968964,-0.9509851805253011,0-1yr,-0.7105785806258464,-0.9487721718432096,-0.33353051367198155,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
-0.44062462889205983,-1.143252329511499,0.48080165588652896,-0.8819873580898133,0-1yr,-0.15124622077463157,1.0539938139809355,-0.33353051367198155,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2.2695054575466576,-1.143252329511499,-1.0899085874139336,-0.9223322212762215,0-1yr,-0.4783027384644065,-0.9487721718432096,-0.33353051367198155,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
-0.44062462889205983,-1.143252329511499,0.2667708095466857,-0.8870694390012387,0-1yr,-0.1924442210709479,-0.9487721718432096,-0.33353051367198155,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2.2695054575466576,-1.143252329511499,0.28403136167086657,-0.8990731270435627,0-1yr,-0.2897523812800386,1.0539938139809355,-0.33353051367198155,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.44062462889205983,-1.143252329511499,-0.5565575267767435,-0.920866835982743,0-1yr,-0.4664235604648552,-0.9487721718432096,-0.33353051367198155,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.44062462889205983,-1.143252329511499,1.4646531269648406,-0.819973499606223,0-1yr,0.3514704822276579,1.0539938139809355,-0.33353051367198155,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
-0.44062462889205983,-1.143252329511499,0.46871926939960207,-0.8676764676705233,0-1yr,-0.0352346739279493,1.0539938139809355,-0.33353051367198155,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.44062462889205983,-1.143252329511499,-1.4730928445707494,-0.953728880649261,0-1yr,-0.7328204458164957,-0.9487721718432096,-0.33353051367198155,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
2.2695054575466576,-1.143252329511499,1.100455477144623,-0.8486888156763017,0-1yr,0.11868914313006679,1.0539938139809355,-0.33353051367198155,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
-0.44062462889205983,-1.143252329511499,-0.6083391831492863,-0.9207109439302453,0-1yr,-0.46515981812447743,-0.9487721718432096,-0.33353051367198155,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.44062462889205983,-1.143252329511499,-1.293583102479268,-0.9424422960484264,0-1yr,-0.641325500373143,-0.9487721718432096,-0.33353051367198155,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.44062462889205983,-1.143252329511499,0.8191084775204746,-0.8654939789355552,0-1yr,-0.017542281162660118,1.0539938139809355,-0.33353051367198155,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
-0.44062462889205983,-1.143252329511499,-0.60488707272445,-0.9198067700257585,0-1yr,-0.45783011255028616,-0.9487721718432096,-0.33353051367198155,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.44062462889205983,-1.143252329511499,-0.5859004653878511,-0.9112327071383843,0-1yr,-0.3883242838295071,-0.9487721718432096,-0.33353051367198155,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.44062462889205983,-1.143252329511499,0.290935582520539,-0.8748475020854181,0-1yr,-0.0933668215853282,1.0539938139809355,-0.33353051367198155,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
-0.44062462889205983,-1.143252329511499,-0.38049989511009824,-0.8946457927526277,0-1yr,-0.253862098813309,-0.9487721718432096,-0.33353051367198155,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.44062462889205983,-1.143252329511499,-0.4029386128715336,-0.9135399095153505,0-1yr,-0.40702767046709853,-0.9487721718432096,-0.33353051367198155,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.44062462889205983,-1.143252329511499,0.6275163489420666,-0.8500606657382817,0-1yr,0.10756821053474233,1.0539938139809355,2.998226426093877,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
2.2695054575466576,-1.143252329511499,-0.41502099935846004,-0.9045917057019818,0-1yr,-0.3344888601294128,-0.9487721718432096,-0.33353051367198155,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-0.44062462889205983,-1.143252329511499,-0.5496533059270713,-0.9212721553192371,0-1yr,-0.4697092905498375,-0.9487721718432096,-0.33353051367198155,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.2695054575466576,-1.143252329511499,1.1574152991544202,-0.8581046956471636,0-1yr,0.04235910577124771,1.0539938139809355,-0.33353051367198155,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False
-0.44062462889205983,-1.143252329511499,-1.447202016384478,-0.9469008087498612,0-1yr,-0.677468531307948,-0.9487721718432096,-0.33353051367198155,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
-0.44062462889205983,-1.143252329511499,-0.280388692789849,-0.9039369590814913,0-1yr,-0.3291811422998259,-0.9487721718432096,-0.33353051367198155,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.44062462889205983,-1.143252329511499,0.19945465626238004,-0.8986366292965691,0-1yr,-0.2862139027269807,-0.9487721718432096,-0.33353051367198155,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.44062462889205983,-1.143252329511499,1.212649065951799,-0.8565457751221864,0-1yr,0.054996529175025656,1.0539938139809355,-0.33353051367198155,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
-0.44062462889205983,-1.0899192973724274,-0.4167470545708783,-0.8902496368721922,0-1yr,-0.382637443297807,-0.9487721718432096,-0.33353051367198155,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.44062462889205983,-1.0899192973724274,0.40140311611529644,-0.8263962521691287,0-1yr,0.005584203666253627,1.0539938139809355,-0.33353051367198155,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
2.2695054575466576,-1.0899192973724274,0.45145871727542114,-0.811586507181846,0-1yr,0.09562584541817198,1.0539938139809355,-0.33353051367198155,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
-0.44062462889205983,-1.0899192973724274,0.4600889933375116,-0.8191628609332349,0-1yr,0.0495624371114011,1.0539938139809355,-0.33353051367198155,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False
